raw,text,label
"Subject: Remote Customer Service Roles Available Dear Cameron, Work from home assisting customers. $50 administrative fee applies. Apply now! Sincerely, Ellie Bryant Remote Careers Dept CareFirst Online Email: ellie.bryant@carefirstonline.com,1","Subject: Remote Customer Service Roles Available Dear Cameron, Work from home assisting customers. $50 administrative fee applies. Apply now! Sincerely, Ellie Bryant Remote Careers Dept CareFirst Online Email: ellie.bryant@carefirstonline.com",1
"Subject: Invitation to Final Interview - QA Tester Dear Elena, Congratulations on making it to the final round for the QA Tester position at BrightTech Labs. Please share your availability. Best, Roman Hughes Hiring Team BrightTech Labs Email: roman.hughes@brighttechlabs.com,0","Subject: Invitation to Final Interview - QA Tester Dear Elena, Congratulations on making it to the final round for the QA Tester position at BrightTech Labs. Please share your availability. Best, Roman Hughes Hiring Team BrightTech Labs Email: roman.hughes@brighttechlabs.com",0
"Subject: Simple Data Entry Jobs From Home Dear Brayden, Data entry roles available starting at $25/hr. Small $45 processing fee needed. Apply today! Sincerely, Zara Simmons Home Office Work Email: zara.simmons@homeofficework.com,1","Subject: Simple Data Entry Jobs From Home Dear Brayden, Data entry roles available starting at $25/hr. Small $45 processing fee needed. Apply today! Sincerely, Zara Simmons Home Office Work Email: zara.simmons@homeofficework.com",1
"Subject: Interview Scheduling - Product Designer Role Dear Vivian, We would like to invite you for an interview for the Product Designer position at Visionary Apps. Kindly reply with your available times. Thank you, Dominic Ford Recruitment Department Visionary Apps Email: dominic.ford@visionaryapps.com,0","Subject: Interview Scheduling - Product Designer Role Dear Vivian, We would like to invite you for an interview for the Product Designer position at Visionary Apps. Kindly reply with your available times. Thank you, Dominic Ford Recruitment Department Visionary Apps Email: dominic.ford@visionaryapps.com",0
"Subject: Immediate Openings for Online Jobs Dear Greyson, Flexible online jobs available. Set your own hours. $50 startup fee applies. Reply to start. Regards, Serenity Bell Remote Jobs Team OnlineFlex Jobs Email: serenity.bell@onlineflexjobs.com,1","Subject: Immediate Openings for Online Jobs Dear Greyson, Flexible online jobs available. Set your own hours. $50 startup fee applies. Reply to start. Regards, Serenity Bell Remote Jobs Team OnlineFlex Jobs Email: serenity.bell@onlineflexjobs.com",1
"Subject: Interview Invitation - HR Assistant Role Dear Alice, Thank you for applying to the HR Assistant position at ClearPath Resources. We would like to schedule an interview with you. Best regards, Preston Perry Talent Acquisition ClearPath Resources Email: preston.perry@clearpathresources.com,0","Subject: Interview Invitation - HR Assistant Role Dear Alice, Thank you for applying to the HR Assistant position at ClearPath Resources. We would like to schedule an interview with you. Best regards, Preston Perry Talent Acquisition ClearPath Resources Email: preston.perry@clearpathresources.com",0
"Subject: Online Teaching Jobs Available Dear Axel, Teach English online and earn $30/hour. $60 certification fee required. Enroll now. Sincerely, Hailey Russell Recruitment Team GlobalTeach Online Email: hailey.russell@globalteachonline.com,1","Subject: Online Teaching Jobs Available Dear Axel, Teach English online and earn $30/hour. $60 certification fee required. Enroll now. Sincerely, Hailey Russell Recruitment Team GlobalTeach Online Email: hailey.russell@globalteachonline.com",1
"Subject: Interview Opportunity - Junior Developer Role Dear Julia, We have reviewed your application and would like to schedule an interview for the Junior Developer position at DevNext Solutions. Please provide your availability. Best, Maddox Cooper HR Specialist DevNext Solutions Email: maddox.cooper@devnextsolutions.com,0","Subject: Interview Opportunity - Junior Developer Role Dear Julia, We have reviewed your application and would like to schedule an interview for the Junior Developer position at DevNext Solutions. Please provide your availability. Best, Maddox Cooper HR Specialist DevNext Solutions Email: maddox.cooper@devnextsolutions.com",0
"Subject: Get Paid Daily Doing Microtasks Dear Micah, Earn daily payouts completing simple tasks online. $35 account activation fee. Reply to begin. Regards, Faith Ramirez QuickWork Online Email: faith.ramirez@quickworkonline.com,1","Subject: Get Paid Daily Doing Microtasks Dear Micah, Earn daily payouts completing simple tasks online. $35 account activation fee. Reply to begin. Regards, Faith Ramirez QuickWork Online Email: faith.ramirez@quickworkonline.com",1
"Subject: Invitation to Interview - Logistics Coordinator Dear Peyton, We would like to invite you to interview for the Logistics Coordinator position at SupplyChain Solutions. Please let us know your availability. Thank you, Easton Bell Recruitment Department SupplyChain Solutions Email: easton.bell@supplychainsolutions.com,0","Subject: Invitation to Interview - Logistics Coordinator Dear Peyton, We would like to invite you to interview for the Logistics Coordinator position at SupplyChain Solutions. Please let us know your availability. Thank you, Easton Bell Recruitment Department SupplyChain Solutions Email: easton.bell@supplychainsolutions.com",0
"Subject: Remote Work Opportunity - Earn Big Dear Ryder, Earn up to $600/week working remotely. $65 processing fee required. Join now! Regards, Mila Torres WorkFromHome Team EasyStart Work Online Email: mila.torres@easystartwork.com,1","Subject: Remote Work Opportunity - Earn Big Dear Ryder, Earn up to $600/week working remotely. $65 processing fee required. Join now! Regards, Mila Torres WorkFromHome Team EasyStart Work Online Email: mila.torres@easystartwork.com",1
"Subject: Second Interview Invitation - Data Analyst Dear Caroline, Congratulations! You've been selected for a second interview for the Data Analyst role at CoreLogic Solutions. Please send us your availability. Best, Wesley Griffin Talent Acquisition CoreLogic Solutions Email: wesley.griffin@corelogicsolutions.com,0","Subject: Second Interview Invitation - Data Analyst Dear Caroline, Congratulations! You've been selected for a second interview for the Data Analyst role at CoreLogic Solutions. Please send us your availability. Best, Wesley Griffin Talent Acquisition CoreLogic Solutions Email: wesley.griffin@corelogicsolutions.com",0
"Subject: Easy Money from Your Laptop Dear Kaiden, Work from your laptop doing simple tasks. $50 startup kit applies. Apply now. Sincerely, Aurora Bennett Online Staffing Dept EasyPay Jobs Email: aurora.bennett@easypayjobs.com,1","Subject: Easy Money from Your Laptop Dear Kaiden, Work from your laptop doing simple tasks. $50 startup kit applies. Apply now. Sincerely, Aurora Bennett Online Staffing Dept EasyPay Jobs Email: aurora.bennett@easypayjobs.com",1
"Subject: Interview Invitation - Administrative Assistant Dear Piper, We would love to schedule an interview for the Administrative Assistant role at SharpPoint Associates. Please reply with your available times. Kind regards, Harrison Young HR Team SharpPoint Associates Email: harrison.young@sharppointassociates.com,0","Subject: Interview Invitation - Administrative Assistant Dear Piper, We would love to schedule an interview for the Administrative Assistant role at SharpPoint Associates. Please reply with your available times. Kind regards, Harrison Young HR Team SharpPoint Associates Email: harrison.young@sharppointassociates.com",0
"Subject: Start Earning with Data Entry Today Dear River, Earn $20/hour doing simple data entry work remotely. $45 processing fee required. Apply now! Best, Skylar Flores Remote Work Dept FastEntry Solutions Email: skylar.flores@fastentrysolutions.com,1","Subject: Start Earning with Data Entry Today Dear River, Earn $20/hour doing simple data entry work remotely. $45 processing fee required. Apply now! Best, Skylar Flores Remote Work Dept FastEntry Solutions Email: skylar.flores@fastentrysolutions.com",1
"Subject: Interview Request - Systems Engineer Dear Josephine, We are impressed with your application for the Systems Engineer position at NovaCore Technologies. Please share your availability for an interview. Best regards, Jameson Lee Recruitment Officer NovaCore Technologies Email: jameson.lee@novacoretech.com,0","Subject: Interview Request - Systems Engineer Dear Josephine, We are impressed with your application for the Systems Engineer position at NovaCore Technologies. Please share your availability for an interview. Best regards, Jameson Lee Recruitment Officer NovaCore Technologies Email: jameson.lee@novacoretech.com",0
